2013年吴忠市城乡建设投资开发有限公司公司债券,124369,13吴城投,1380303,13吴忠城投债,2020-10-12
2013年楚雄州开发投资有限公司公司债券,124262,13楚雄投,1380145,13楚雄开投债,2020-03-29
2012年泰兴市中兴国有资产经营投资有限公司公司债券,122707,12泰兴债,1280087,12泰兴债,2018-03-27
2012年海安县城建开发投资有限责任公司公司债券,122702,12海安债,1280088,12海安债,2018-03-28
2012年杭州余杭城市建设集团有限公司公司债券,122701,12余城建,1280091,12余城建债,2019-03-29
2012年云南白药控股有限公司公司债券,122686,12白药债,1280094,12白药债,2019-03-30
2012年巴彦淖尔市河套水务集团有限公司公司债券,122679,12河套债,1280097,12河套水务债,2022-03-31
2012年乌海市城市建设投资集团有限责任公司公司债券,122613,12乌海债,1280096,12乌海城投债,2019-03-31
2012年长沙县星城建设投资有限公司公司债券,122649,12长建投,1280098,12长建投债,2019-04-06
2013年广州越秀集团有限公司公司债券,124179,13广越秀,1380079,13广州越秀债,2020-02-28
2013年重庆市合川工业投资(集团)有限公司公司债券,124304,13合川投,1380218,13合川工投债,2020-06-17
2013年信阳市弘昌管道燃气工程有限责任公司公司债券,124309,13弘燃气,1380227,13弘昌燃气债,2020-06-20
2012年重庆市合川农村农业投资(集团)有限公司市政项目建设债券,122681,12合农投,1280079,12合川农投债,2018-04-10
2012年阿拉尔统众国有资产经营有限责任公司公司债券,122618,12统众债,1280103,12统众债,2022-04-11
2012年昆明市城建投资开发有限责任公司市政项目建设债券,122680,12昆建债,1280105,12昆建债,2018-04-13
2012年杭州市城市建设投资集团有限公司公司债券,122675,12杭城投,1280131,12杭城投债,2018-04-25
2012年重庆市地产集团有限公司公司债券,122607,12渝地产,1280128,12渝地产债,2019-04-25
2008年重庆交通旅游投资集团有限公司公司债券,122989,08渝交通,088067,08渝交通债,2015-12-10
2013年江苏大丰海港控股集团有限公司公司债券,124277,13大丰港,1380196,13大丰港债,2020-05-08
2012年合肥高新建设投资集团公司市政项目建设债券,122684,12合高新,1280066,12合肥高新债,2019-03-22
2012年贵州铁路投资有限责任公司公司债券,122616,12黔铁债,1280084,12黔铁投债,2022-03-27
2012年营口市城市建设投资发展有限公司公司债券,122682,12营口债,1280111,12营口债,2020-04-18
2012年青岛华通国有资本运营(集团)有限责任公司公司债券,122688,12华通债,1280110,12华通债,2019-04-18
2012年重庆市兴荣国有资产经营管理有限公司市政项目建设债券,122694,12兴荣债,1280113,12兴荣债,2019-04-19
2012年吉安市城市建设投资开发公司企业债券,122685,12吉城投,1280116,12吉安城投债,2019-04-20
2012年合肥鑫城国有资产经营有限公司公司债券,122637,12鑫城债,1280117,12鑫城债,2019-04-23
2012年凉山州国有投资发展有限责任公司公司债券,122668,12凉国投,1280118,12凉国投债,2019-04-23
2012年江苏苏海投资集团有限公司公司债券,124080,12苏海投,1280382,12苏海集团债,2019-11-07
2013年上虞杭州湾新区城市建设投资发展有限公司公司债券,124370,13虞新区,1380295,13虞新区债,2020-10-11
2013年如皋市交通投资发展有限公司公司债,124210,13皋投债,1380052,13皋投债,2020-02-01
2013年天瑞集团水泥有限公司公司债券,124161,13瑞水泥,1380054,13天瑞水泥债,2021-02-04
2013年成都文化旅游发展集团有限责任公司公司债券,124163,13蓉文旅,1380057,13蓉文旅债,2020-02-19
2013年南昌城市建设投资发展有限公司公司债券,124123,13南城投,1380058,13南昌城投债,2020-02-20
2012年甘肃省农垦集团有限责任公司公司债券,122756,12甘农垦,1280001,12甘农垦债,2019-01-06
2012年长兴城市建设有限公司公司债券,124111,12长城建,1280426,12长兴债,2019-11-30
2012年郑州城建集团投资有限公司公司债券,124034,12郑城投,1280436,12郑州城投债,2019-12-03
2011年中国泛海控股集团有限公司公司债券(品种二),122765,11泛海02,1180183,11中国泛海债02,2021-12-13
2002年江苏交通控股有限公司企业债券,120204,02苏交通,7110,02苏交通债,2017-12-12
2013年邯郸市交通建设有限公司公司债券,124252,13邯交通,1380168,13邯郸交通债,2021-04-18
2013年临汾市投资集团有限公司公司债券,124298,13临汾投,1380206,13临汾投资债,2020-05-23
2011年临汾市投资建设开发有限公司市政项目建设债券,122840,11临汾债,1180030,11临汾投建债,2019-02-22
2013年大石桥市城市建设投资有限公司公司债券,124249,13大城投,1380059,13大石桥债,2020-02-21
2013年浙江省德清县交通投资集团有限公司公司债券,124213,13德清债,1380063,13德清债,2020-02-22
2013年天津广成投资集团有限公司公司债券,124183,13津广成,1380060,13津广成债,2023-02-22
2013年建湖县城市建设投资有限公司公司债券,124164,13建城投,1380061,13建湖债,2020-02-22
2013年厦门市杏林建设开发公司企业债券,124170,13厦杏林,1380062,13厦门杏林债,2020-02-22
2013年南昌市政公用投资控股有限责任公司公司债券,124165,13洪市政,1380064,13洪市政债,2020-02-25
2012年山东新查庄矿业有限责任公司公司债券,124216,12新查矿,1280464,12新查矿债,2019-12-13
2012年宝鸡市投资(集团)有限公司公司债券,124097,12宝投资,1280486,12宝城投债,2018-12-26
2013年陕西有色金属控股集团有限责任公司公司债券,124173,13陕有色,1380067,13陕有色债,2019-02-26
2013年天津城市基础设施建设投资集团有限公司公司债券,124204,13津城投,1380065,13津城投债,2023-02-26
2013年西安高新控股有限公司公司债券,124217,13西高新,1380074,13西安高新债,2019-02-26
2013年长治市投资建设开发有限公司公司债券,124171,13长投建,1380069,13长投建债,2020-02-26
2013年祥源控股集团有限责任公司公司债券,124206,13祥源债,1380072,13祥源债,2020-02-26
2012年台州市黄岩区国有资产经营有限公司公司债券,124127,12黄国资,1280470,12黄岩国资债,2018-12-17
2012年淮北市建投控股集团有限公司公司债券,124075,12淮建投,1280469,12淮北建投集团债,2018-12-17
2013年第二期国家电网公司企业债券(品种一),124410,13国网03,B05141,13国网债03,2020-10-23
2013年华峰集团有限公司公司债券,124169,13华峰债,1380068,13华峰债,2020-02-26
2013年江门市滨江建设投资有限公司公司债券,124166,13江滨投,1380078,13江门债,2020-02-28
2012年喀什城建投资集团有限公司公司债券,124093,12喀城投,1280416,12喀什建投债,2019-11-27
2013年中国宜兴环保科技工业园发展总公司企业债券,124423,13宜环科,1380326,13宜环科债,2020-10-18
2011年吴江市东方国有资产经营有限公司公司债券,122762,11吴江债,1180175,11吴国资债,2018-12-05
2012年新疆维吾尔自治区新业国有资产经营有限责任公司公司债券,122552,12新新业,1280236,12新业国资债,2019-08-15
2012年上海闵行城市建设投资开发有限公司公司债券,124433,12沪闵行,1280343,12沪闵行债,2019-10-23
2002年中国长江三峡工程开发总公司企业债券,120201,02三峡债,7103,02三峡债,2022-09-20
2013年滁州市同创建设投资有限责任公司公司债券,124103,13同创债,1380002,13滁州同创债,2020-01-09
2013年南通市港闸区国有资产经营总公司企业债券,124139,13通港闸,1380003,13通港闸债,2020-01-09
2013年邹城市城市资产经营有限公司公司债券,124188,13邹城资,1380111,13邹城债,2019-03-12
2012年福州建工(集团)总公司企业债券,124077,12榕建工,1280450,12榕建总债,2019-12-10
2010年湘潭九华经济建设投资有限公司企业债券,122857,10九华债,1080165,10湘潭九华债,2016-12-16
2012年成都高新投资集团有限公司公司债券,124055,12蓉高投,1280403,12蓉高投,2019-11-20
2013年河南盛润控股集团有限公司公司债券,124112,13豫盛润,1380006,13豫盛润债,2019-01-10
2013年盘锦石油高新技术产业园开发建设有限责任公司公司债券,124157,13盘高新,1380007,13盘锦高新债,2020-01-10
2013年安顺市国有资产管理有限公司公司债券,124131,13安国资,1380008,13安顺国资债,2020-01-10
2013年北京粮食集团有限责任公司公司债券,124222,13京粮食,1380130,13京粮债,2019-03-20
2013年合肥市工业投资控股有限公司公司债券,124240,13合工投,1380129,13合工投债,2020-03-20
2013年临海市基础设施投资有限公司公司债券,124231,13临海投,1380133,13临海债,2020-03-21
2012年株洲市云龙发展投资控股集团有限公司公司债券,124054,12株云龙,1280401,12株云龙债,2019-11-19
2012年河南铁路投资有限责任公司公司债券,124031,12豫铁投,1280405,12豫铁投债,2022-11-19
2013年太仓市城市建设投资集团有限公司公司债券,124136,13太城投,1380010,13太仓城投债,2020-01-11
2013年海宁市资产经营公司公司债券,124185,13海宁债,1380086,13海宁债,2020-03-06
2013年文登市城市资产经营有限公司公司债券,124193,13文城资,1380095,13文登债,2020-03-06
2012年江苏省锡山经济开发区开发总公司企业债券,122519,12锡经开,1280376,12锡山债,2019-11-01
2012年江苏省南京浦口经济开发总公司企业债券,122540,12宁浦口,1280307,12浦口债,2019-10-08
2004年北京市基础设施投资有限公司债券,120488,04京地铁,048016,04京地铁,2014-12-15
2013年陕西东岭工贸集团有限公司公司债券,124130,13陕东岭,1380018,13陕东岭债,2023-01-15
2013年山东省微山湖矿业集团有限公司公司债券,124223,13微山矿,1380115,13微矿集团债,2020-03-13
2013年天津滨海新区建设投资集团有限公司公司债券(品种二),124195,13滨海02,1380110,13滨海建投债02,2020-03-13
2013年天津滨海新区建设投资集团有限公司公司债券(品种一),124194,13滨海01,1380109,13滨海建投债01,2018-03-13
2013年益阳高新技术产业资产经营总公司企业债券,124212,13益高新,1380114,13益高新债,2020-03-13
2013年重庆市万盛经济技术开发区开发投资集团有限公司公司债券,124270,13渝万盛,1380166,13万盛经开债,2020-04-17
2013年阿拉善盟基础设施建设投资经营有限责任公司公司债券,124225,13阿城投,1380117,13阿城投债,2020-03-14
2013年烟台市城市建设发展有限公司公司债券,124196,13烟城建,1380118,13烟台债,2020-03-14
2013年平潭综合实验区国有资产投资有限公司公司债券,124202,13平潭债,1380119,13平潭国投债,2020-03-15
2013年无锡城市发展集团有限公司公司债券,124367,13锡城发,1380299,13锡城发债,2020-10-11
2012年昌邑市经济开发投资公司企业债券,124018,12昌经投,1280369,12昌投债,2020-10-30
2012年盐城市城南新区开发建设投资有限公司公司债券,124004,12盐城南,1280361,12盐城城南债,2019-10-26
2013年渭南市城市建设投资开发有限责任公司公司债券,124155,13渭城投,1380016,13渭南债,2020-01-15
2013年湘潭高新集团有限公司公司债券,124175,13湘高新,1380015,13湘潭高新债,2020-01-15
2013年郫县国有资产投资经营公司企业债券,124397,13郫国投,1380300,13郫县国投债,2020-10-15
2013年北京歌华文化发展集团企业债券,124248,13京歌华,1380135,13歌华债,2020-03-21
2013年郑州发展投资集团有限公司公司债券,124363,13郑投资,1380281,13郑发投资债,2020-09-24
2012年国奥投资发展有限公司公司债券,124008,12国奥投,1280371,12国奥投资债,2018-10-29
2013年宁波东部新城开发投资有限公司公司债,124147,13甬东投,1380023,13甬东新城债,2020-01-21
2013年抚州市投资发展(集团)有限公司公司债券,124122,13抚城投,1380019,13抚州债,2020-01-16
2013年赣州发展投资控股集团有限责任公司公司债券,124137,13赣发投,1380021,13赣州发展债,2020-01-18
2013年重庆市涪陵国有资产投资经营集团有限公司公司债券,124156,13涪国资,1380022,13涪陵国投债,2020-01-21
2013年丹阳投资集团有限公司公司债券(7年期),124402,13丹投01,1380335,13丹投债01,2020-10-23
2013年九江市国有资产经营有限公司公司债券,124215,13九国资,1380096,13九江国资债,2020-03-07
2013年大理州旅游产业开发集团有限责任公司公司债券,124189,13大旅游,1380101,13大理旅游债,2020-03-07
2013年丹阳投资集团有限公司公司债券(6年期),124403,13丹投02,1380336,13丹投债02,2019-10-23
2013年山西能源交通投资有限公司公司债券,124220,13晋能交,1380107,13晋能交债,2020-03-08
2013年北京市基础设施投资有限公司公司债券,124184,13京投债,1380102,13京投债,2023-03-11
2012年重庆市江津区华信资产经营(集团)有限公司公司债券,124039,12渝江津,1280294,12渝江津债,2019-09-21
2009年福建漳龙实业有限公司公司债券,122967,09闽漳龙,098061,09闽漳龙债,2015-04-24
2012年平湖市城市发展投资(集团)有限公司公司债券,122533,12平城投,1280291,12平湖债,2019-09-18
2012年通辽市天诚城市建设投资有限公司公司债券,122504,12通天诚,1280297,12通辽天诚债,2019-09-24
2012年温岭市国有资产投资集团有限公司公司债券,122527,12温国投,1280292,12温国投债,2019-09-18
2013年怀化市工业园投资开发有限公司公司债券,124404,13怀化工,1380313,13怀化工业债,2020-10-29
2011年新光控股集团有限公司公司债券,122776,11新光债,1180170,11新光债,2018-11-23
2013年巴彦淖尔市城市发展投资有限责任公司公司债券,124207,13巴城投,1380120,13巴城投债,2020-03-15
2013年宁波市鄞州区城市建设投资发展有限公司公司债券,124239,13鄞城投,1380121,13鄞城投债,2020-03-18
2013年晋中市公用基础设施投资建设有限责任公司公司债券,124229,13晋公投,1380124,13晋中公投债,2020-03-18
2013年荣成市经济开发投资公司企业债券,124219,13荣经开,1380123,13荣成经开债,2020-03-18
2013年杭州余杭创新投资有限公司公司债券,124205,13余创债,1380122,13余创债,2020-03-18
2013年昌吉州国有资产投资经营有限责任公司公司债券,124319,13昌国资,1380214,13昌吉国投债,2019-06-03
2013年海南省洋浦开发建设控股有限公司公司债券,124284,13琼洋浦,1380106,13洋浦债,2020-03-11
2013年乌兰察布市集宁区城市建设投资开发有限责任公司公司债券,124178,13集城投,1380125,13集宁债,2020-03-19
2009年衡阳市城市建设投资有限公司公司债券,124381,09衡城投,0980159,09衡城投债,2016-11-16
2013年巴彦淖尔市临河区城市发展投资有限责任公司公司债券,124427,13临河债,1380362,13临河债,2020-11-13
2013年沧州市建设投资集团有限公司公司债券,124140,13沧建投,1380028,13沧州建投债,2020-01-23
2013年海南省发展控股有限公司公司债券,124146,13海发控,1380032,13海控债,2020-01-24
2013年淮安清河新区投资发展有限公司公司债券,124235,13清河投,1380031,13清河投资债,2020-01-24
2013年浙江吉利控股集团有限公司公司债券,124141,13浙吉利,1380033,13吉利债,2020-01-24
2013年绍兴市城中村改造建设投资有限公司公司债券,124159,13绍城改,1380030,13绍兴城改债,2020-01-24
2013年泰安市泰山投资有限公司公司债券,124143,13泰投资,1380034,13泰山债,2020-01-25
2013年武汉光谷联合集团有限公司公司债券,124288,13光谷债,1380323,13光谷联合债,2019-10-23
2013年余姚经济开发区建设投资发展有限公司公司债券,124181,13余开投,1380083,13余开投债,2020-03-04
2013年上海奉贤南桥新城建设发展有限公司公司债券,124190,13奉南城,1380087,13奉贤南桥债,2020-03-05
2012年诸城市经济开发投资公司企业债券,124028,12诸城投,1280424,12诸城债,2019-11-29
2013年乌鲁木齐高新技术产业开发区国有资产投资管理有限公司公司债券,124177,13乌高新,1380089,13乌高新债,2020-03-05
2013年精工控股集团有限公司公司债券,124182,13精控债,1380085,13精控债,2018-03-05
2010年盐城市城市资产经营有限公司市政项目建设债券(6年期),122858,10盐城01,1080163,10盐城城资债01,2016-12-16
2010年盐城市城市资产经营有限公司市政项目建设债券(7年期),122859,10盐城02,1080164,10盐城城资债02,2017-12-16
2009年淮南市城市建设投资有限责任公司公司债券,122951,09淮城投,0980112,09淮南城投债,2016-06-26
2012年广州经济技术开发区国有资产投资公司企业债券,122603,12穗经开,1280232,12穗经开债,2022-08-14
2012年贵阳市公共住宅建设投资有限公司公司债,124014,12筑住投,1280380,12筑住投债,2019-11-06
2012年宜昌市城市建设投资开发有限公司公司债券,124032,12宜建投,1280383,12宜昌城投债,2019-11-08
2012年西子电梯集团有限公司公司债券,124007,12西电梯,1280387,12西子债,2018-11-09
2013年泰州市城市建设投资集团有限公司公司债券,124407,13泰州债,1380293,13泰州债,2023-10-16
2013年龙岩工贸发展集团有限公司公司债券,124330,13龙工贸,1380105,13龙岩工发债,2021-03-11
2013年塔城地区国有资产投资经营公司公司债券,124374,13塔国资,1380291,13塔城债,2019-10-16
2012年大丰市城建国有资产经营有限公司公司债券,124114,12大丰债,1280462,12大丰债,2019-12-13
2013年杭州高新技术产业开发区资产经营有限公司公司债券,124191,13杭高新,1380043,13杭高新债,2020-01-28
2012年沭阳金源资产经营有限公司公司债券,124035,12沭金源,1280433,12沭阳债,2019-12-03
2012年广元市投资控股(集团)有限公司公司债券,124026,12川广元,1280413,12广元投资债,2019-11-26
2012年山东泉兴矿业集团有限责任公司公司债券,122717,12泉矿债,1280059,12泉矿债,2019-03-21
2013年吐鲁番地区国有资产投资经营有限责任公司公司债券,124341,13吐番资,1380250,13吐鲁番国投债,2019-08-09
2005年宁夏煤业集团有限责任公司公司债券,120529,05宁煤债,058026,05宁煤债,2020-09-16
2012年北京金融街投资(集团)有限公司公司债券,122514,12金融街,1280341,12金融街债,2019-10-21
2013年成都兴城投资集团有限公司公司债券,124145,13蓉兴城,1380038,13蓉兴债,2020-01-28
2013年无锡锡东新城建设发展有限公司公司债券,124158,13锡东城,1380041,13锡新城债,2020-01-28
2013年济宁高新城建投资有限公司公司债券,124162,13济高新,1380044,13济宁高新债,2020-01-28
2013年南京禄口国际机场有限公司公司债券,124152,13宁禄口,1380046,13宁机场债,2023-01-29
2012年天津经济技术开发区国有资产经营公司企业债券(7年期),124065,12津开01,1280434,12津开债01,2019-12-03
2012年天津经济技术开发区国有资产经营公司企业债券(10年期),124066,12津开02,1280435,12津开债02,2022-12-03
2011年龙海市国有资产投资经营有限公司公司债券,122769,11龙海债,1180174,11龙海债,2017-12-02
2012年青岛国信发展(集团)有限责任公司公司债券,124082,12青国信,1280457,12国信集团债,2022-12-12
2011年中国泛海控股集团有限公司公司债券(品种一),122764,11泛海01,1180182,11中国泛海债01,2017-12-13
2011年滁州市城市建设投资有限公司市政项目建设债券,122803,11滁州债,1180172,11滁州城投债,2021-11-30
2013年三门峡市财经投资公司公司债券,124209,13三门峡,1380048,13三门债,2020-01-29
2013年镇江市水利投资公司企业债券,124149,13镇水投,1380050,13镇水投,2020-01-30
2013年蓬莱市蓬莱阁旅游有限责任公司公司债,124160,13蓬莱阁,1380051,13蓬莱阁债,2021-01-30
2013年南昌县城市建设投资发展有限公司公司债券,124322,13南城发,1380235,13南城发债,2019-07-17
2012年贵阳市工业投资(集团)有限公司公司债券,124015,12筑工投,1280397,12筑工投债,2019-11-19
2012年芜湖新马投资有限公司公司债券,124087,12芜新马,1280392,12芜湖新马债,2019-11-14
2011年株洲市城市建设发展集团有限公司公司债券,122779,11株城发,1180158,11株城发债,2021-11-10
2009年株洲市城市建设投资经营有限公司公司债券,122944,09株城投,0980128,09株城投债,2016-08-28
2012年宁波交通投资控股有限公司公司债券,124094,12甬交投,1280476,12甬交投债,2022-12-21
2012年诸暨市城市建设投资发展有限公司公司债券,124086,12诸建投,1280472,12诸暨债,2019-12-19
2013年邯郸市城市建设投资有限公司公司债券,124435,13邯城债,1380367,13邯郸城投债,2020-11-25
2013年襄阳市建设投资经营有限公司公司债券,124432,13襄建投,1380357,13襄建投债,2020-11-11
2010年上海复星高科技(集团)有限公司公司债券,122872,10复星债,1080174,10复星债,2017-12-24
2012年绍兴袍江工业区投资开发有限公司公司债券,122505,12绍袍江,1280375,12绍袍江债,2019-10-31
2013年金坛市建设资产经营有限公司公司债券,124267,13金坛投,1380188,13金坛债,2020-04-26
2013年白银市城市发展投资(集团)有限公司公司债券,124324,13白银城,1380237,13白银城投债,2020-07-19
2010年德州德达城市建设投资运营有限公司公司债券,122895,10德州债,1080089,10德州城投债,2017-08-09
2013年广东省粤垦投资有限公司公司债券,124428,13粤垦债,1380363,13粤垦债,2019-11-15
2013年南京铁路建设投资有限责任公司公司债券,124295,13宁铁路,1380209,13宁铁路债,2020-06-04
2012年马鞍山经济技术开发区建设投资有限公司市政项目建设债券,124236,12马经开,1280474,12马经开债,2019-12-20
2013年株洲市城市建设发展集团有限公司公司债券,124398,13株城发,1380301,13株城发债,2020-10-16
2006年山东高速集团有限公司公司债券,120608,06鲁高速,068015,06鲁高速债,2026-04-07
2006年中国航天科技集团公司企业债券,120603,06航天债,068016,06航天债,2021-04-18
2013年翔宇实业集团有限公司公司债券,124273,13翔宇债,1380077,13翔宇债,2020-02-27
2013年桐乡市城市建设投资有限公司公司债券,124297,13桐乡投,1380200,13桐乡债,2020-05-16
2013年咸宁市荣盛投资发展有限公司公司债券,124303,13咸荣盛,1380216,13咸宁荣盛债,2020-06-05
2013年甘肃省国有资产投资集团有限公司公司债券,124211,13甘投债,1380090,13甘投债,2020-03-06
2009年重庆渝隆资产经营(集团)有限公司公司债券,122988,09渝隆债,098002,09渝隆债,2016-01-15
2013年浙江永利实业集团有限公司公司债券,124418,13永利债,1380334,13永利债,2019-10-29
2013年扬州市邗江城市建设发展有限公司公司债券,124192,13邗城建,1380112,13邗城建债,2020-03-12
2009年呼和浩特春华水务开发有限责任公司公司债券,122986,09春华债,098007,09春华债,2016-02-11
2012年北京顺鑫农业发展集团有限公司公司债券,122606,12顺鑫债,1280192,12顺鑫债,2017-07-03
2009年浙江省能源集团有限公司公司债券,122985,09浙能债,098014,09浙能债,2014-02-23
2012年濮阳市建设投资公司企业债券,124046,12濮建投,1280364,12濮建投债,2019-10-29
2012年邯郸市城市建设投资有限公司市政项目建设债券,124106,12邯郸债,1280477,12邯郸城投债,2019-12-24
2012年长沙市城市建设投资开发集团有限公司市政项目建设债券,124138,12长城投,1280123,12长沙城投债,2019-04-24
2013年哈尔滨水务投资有限责任公司公司债券,124266,13哈水投,1380193,13哈水投债,2020-05-06
2012年驻马店市投资有限公司公司债券,124060,12驻投资,1280415,12驻投资债,2019-11-26
2008年广州造纸股份有限公司公司债券,122999,08广纸债,088006,08广纸股份债,2018-03-13
2012年吉首华泰国有资产投资管理有限责任公司企业债券,124073,12吉华债,1280458,12吉首华泰债,2019-12-12
2006年中国长江三峡工程开发总公司企业债券,120605,06三峡债,068022,06三峡债,2026-05-11
2009年咸阳市城市建设投资有限公司公司债券,122940,09咸城投,0980138,09咸城投债,2019-09-30
2012年扬州市城建国有资产控股(集团)有限责任公司公司债券,122609,12扬城控,1280216,12扬城控债,2019-07-26
2004年中国石油化工股份有限公司债券,120483,04中石化,048001,04中石化,2014-02-24
2004年中国通用技术(集团)控股有限责任公司公司债券,120482,04通用债,048003,04通用债,2014-03-31
2004年中国长航油运企业债券,122998,长债暂停,048005,04长航债,2014-05-26
2012年无锡锡东科技投资控股有限公司公司债券,124011,12锡科技,1280358,12锡东债,2018-10-26
2012年信阳华信投资集团有限责任公司公司债券,122638,12申华信,1280179,12信阳债,2019-06-14
2012年泉州市路桥建设开发有限公司公司债券(6年期),122594,12泉州01,1280225,12泉州路桥债01,2018-08-07
2012年漯河市城市建设投资有限公司公司债券,124001,12漯城投,1280370,12漯河城投债,2019-10-30
2011年丹东城市开发建设投资有限公司公司债券,122757,11丹东债,1180191,11丹东债,2018-12-21
2010年重庆市南岸区城市建设发展(集团)有限公司企业债券,122877,10渝南岸,1080172,10渝南岸债,2017-12-24
2009年盘锦建设投资有限责任公司公司债券,122930,09盘锦债,0980175,09盘锦建投债,2016-12-16
2005年申能(集团)有限公司公司债券,120501,05申能债,058002,05申能债,2015-02-02
2005年重庆市水务控股(集团)有限公司公司债券,120503,05渝水务,058003,05渝水务债,2015-04-26
2006年国家电网公司企业债券(十年期),120604,06国网⑴,068027,06国网债1,2016-05-29
2006年上海水务资产经营发展有限公司公司债券,120607,06沪水务,068032,06沪水务债,2021-06-29
2012年上虞市交通投资公司企业债券,122553,12虞交通,1280282,12虞交通债,2019-09-11
2012年常德市经济建设投资集团有限公司公司债券,122555,12常经投,1280283,12常德经投债,2019-09-12
2005年中国大唐集团公司企业债券,120506,05大唐债,058004,05大唐债,2020-04-29
2005年苏州工业园区地产经营管理公司企业债券,120502,05苏园建,058005,05苏园建债,2015-05-19
2005年福建省高速公路有限责任公司债券,120523,05闽高速,058007,05闽高速债,2015-06-10
2005年杭州市城市建设发展有限公司公司债券,120520,05杭城建,058008,05杭城建债,2015-06-20
2005年中国华电集团公司企业债券,120505,05华电债,058010,05华电债,2015-06-30
2005年中国华能集团公司企业债券,120519,05华能债,058011,05华能债,2015-07-05
2005年国家电网公司企业债券(浮动利率),120510,05国网⑵,058015,05国网债(2),2015-07-08
2005年国家电网公司企业债券(固定利率),120509,05国网⑴,058014,05国网债(1),2015-07-08
2012年青海省投资集团有限公司公司债券,124024,12青投资,1280306,12青投债,2022-10-08
2005年上海城市建设企业债券(10年期),120511,05沪建⑴,058020,05沪建设（1）,2015-07-27
2005年上海城市建设企业债券(15年期),120512,05沪建⑵,058021,05沪建设（2）,2020-07-27
2005年中国核工业集团公司企业债券(15年期),120526,05中核(2),058019,05中核债(2),2020-07-22
2005年中国核工业集团公司企业债券(10年期),120525,05中核⑴,058018,05中核债(1),2015-07-22
