2013年吴忠市城乡建设投资开发有限公司公司债券,124369,13吴城投,1380303,13吴忠城投债,2020-10-12
2005年中国铁路建设债券,120508,05铁道债,058022,05铁道债,2020-07-29
2005年中国铁通集团有限公司公司债券,120522,05铁通债,058024,05铁通债,2015-08-18
2012年襄阳市建设投资经营有限公司公司债券,122617,12襄投债,1280005,12襄投债,2019-01-12
2013年徐州市铜山区城市建设投资有限责任公司公司债券,124333,13铜城建,1380248,13铜城投债,2020-08-08
2006年江西省投资集团公司企业债券,120609,06赣投债,068037,06赣投债,2021-09-11
2013年大连顺兴投资有限公司公司债券,124393,13连顺兴,1380322,13连顺兴债,2020-10-18
2013年许昌市投资总公司企业债券,124379,13许投资,1380283,13许昌投资债,2020-10-16
2005年中国国际航空股份有限公司公司债券,120521,05国航债,058025,05国航债,2015-09-07
2010年南通市经济技术开发区总公司企业债券,122873,10通经开,1080158,10通经开债,2017-12-08
2006年中国大唐集团公司企业债券,120601,06大唐债,068005,06大唐债,2026-02-16
2012年淮安开发控股有限公司公司债券,122574,12淮开控,1280272,12淮开控债,2019-09-06
2013年丽水市城市建设投资有限责任公司公司债券,124289,13丽城投,1380203,13丽水城投债,2020-05-23
2012年湖北省鄂西生态文化旅游圈投资有限公司公司债券,124042,12鄂旅投,1280366,12鄂西圈投债,2019-10-29
2013年日照市经济开发投资公司企业债券,124301,13日照债,1380217,13日照债,2020-06-06
2012年云南省城市建设投资集团有限公司公司债券,124078,12云城建,1280354,12云城投债,2018-10-24
2012年启东国有资产投资控股有限公司公司债券,124056,12启国投,1280402,12启东债,2022-11-20
2007年上海世博土地控股有限公司世博建设债券(十五年期),120702,07世博⑵,078005,07世博债2,2022-02-15
2007年上海世博土地控股有限公司世博建设债券(十年期),120701,07世博⑴,078004,07世博债1,2017-02-15
2011年咸阳市城市建设投资有限公司公司债券,122775,11咸城投,1180179,11咸城投债,2017-12-09
2013年武汉地铁集团有限公司可续期公司债券,124999,13武续债,1380346,13武汉地铁可续期债,2018-10-29
2013年南京市国有资产投资管理控股(集团)有限责任公司公司债券(十年期),124228,13宁国02,1380094,13宁国资债02,2023-03-06
2013年吉林市城市建设控股集团有限公司公司债券,124174,13吉城债,1380071,13吉市城建债,2020-02-26
2013年南京市国有资产投资管理控股(集团)有限责任公司公司债券(七年期),124227,13宁国01,1380093,13宁国资债01,2020-03-06
2013年南充发展投资(控股)有限责任公司公司债券,124150,13南发展,1380042,13南充发展债,2020-01-28
2012年天津生态城投资开发有限公司公司债券,122569,12津生态,1280231,12生态城债,2019-08-14
2010年江苏华靖资产经营有限公司市政项目建设债券,122888,10华靖债,1080114,10华靖债,2017-09-28
2011年江西省铁路投资集团公司企业债券,122787,11赣铁债,1180141,11赣铁债,2018-09-30
2010年西子电梯集团有限公司公司债券,122884,10西子债,1080116,10西子债,2017-10-11
2012年重庆市南川区惠农投资有限公司公司债券,124009,12渝惠农,1280271,12渝惠农债,2019-09-06
2010年红河州开发投资有限责任公司公司债券(品种二),122875,10红投02,1080160,10红河开投债02,2017-12-09
2010年红河州开发投资有限责任公司公司债券(品种一),122874,10红投01,1080159,10红河开投债01,2016-12-09
2012年重庆长寿开发投资(集团)有限公司公司债券,122544,12渝长开,1280304,12长寿开投债,2019-09-25
2012年高密市国有资产经营投资有限公司公司债券(6年期),124013,12高密02,1280394,12高密债02,2018-11-15
2012年上海金山城市建设投资有限公司公司债券,124085,12沪金投,1280475,12金山城投债,2019-12-21
2012年黔西南州宏升资本营运公司企业债券,124047,12黔宏升,1280408,12黔宏升债,2019-11-22
2009年沈阳农业高新区国有资产经营有限公司公司债券,122925,09沈国资,0980169,09沈国资债,2016-11-27
2010年大冶有色金属集团控股有限公司公司债券,122889,10冶色债,1080121,10大冶有色债,2018-10-15
2012年重庆市江北区国有资产经营管理有限责任公司公司债券,124037,12渝江北,1280319,12渝江北债,2019-10-16
2013年巩义市国有资产投资经营有限公司公司债券,124132,13巩义债,1380020,13巩义债,2020-01-18
2008年海航集团有限公司公司债券,122991,08海航债,088070,08海航债,2014-12-25
2010年南京高新技术经济开发总公司公司债券,122882,10宁高新,1080175,10南京高新债,2017-12-24
2013年平度市国有资产经营管理有限公司公司债券,124425,13平国资,1380352,13平度国资债,2020-11-05
2012年韶关市金叶发展公司企业债券,124022,12韶金叶,1280328,12韶关债,2019-10-18
2012年高密市国有资产经营投资有限公司公司债券(7年期),124012,12高密01,1280393,12高密债01,2019-11-15
2011年长沙高新技术产业开发总公司企业债券,122780,11长高新,1180166,11长高新债,2017-11-22
2013年柳州东城投资开发有限公司公司债券,124424,13柳东城,1380341,13柳州东城债,2020-10-29
2013年南阳投资集团有限公司公司债券,124408,13宛城投,1380294,13宛城投债,2020-10-24
2013年葫芦岛市投资集团有限公司公司债券(7年期),124390,13葫岛01,1380327,13葫芦岛债01,2020-10-18
2011年山东省微山湖矿业集团有限公司公司债券,123007,11微矿债,1180005,11微矿集团债,2021-01-07
2013年浙江省新昌县投资发展有限公司公司债券,124255,13浙新昌,1380180,13新昌债,2020-04-24
2009年福州建工(集团)总公司企业债券,122914,09榕建债,0980174,09榕建总债,2016-12-16
2004年中国国电集团公司企业债券(十年期),120485,04国电⑴,048008,04国电债(1),2014-09-22
2012年中国石油天然气集团公司企业债券(第一期)(十年期),122749,12石油02,1280003,12中石油02,2022-01-11
2012年中国石油天然气集团公司企业债券(第一期)(七年期),122748,12石油01,1280002,12中石油01,2019-01-11
2012年中国石油天然气集团公司企业债券(第四期)(品种一),122659,12石油06,1280101,12中石油06,2022-04-12
2012年中国石油天然气集团公司企业债券(第四期)(品种二),122660,12石油07,1280102,12中石油07,2022-04-12
2012年中国石油天然气集团公司企业债券(第三期),122723,12石油05,1280043,12中石油05,2022-03-15
2012年中国石油天然气集团公司企业债券(第二期)(七年期),122736,12石油03,1280017,12中石油03,2019-02-22
2012年中国石油天然气集团公司企业债券(第二期)(十五年期),122737,12石油04,1280018,12中石油04,2027-02-22
2013年武汉新港建设投资开发集团有限公司公司债券,124283,13武新港,1380167,13武汉新港债,2020-04-18
2012年云南省水利水电投资有限公司公司债券,122570,12滇水投,1280251,12云水投债,2019-08-27
2011年邹平县国有资产投资经营有限公司公司债券,122810,11邹平债,1180102,11邹平债,2018-04-27
2011年内蒙古奈伦集团股份有限公司公司债券,122811,11蒙奈伦,1180105,11蒙奈伦债,2018-05-05
2011年准格尔旗国有资产投资经营有限责任公司市政项目建设债券,122809,11准国资,1180106,11准国资债,2018-05-10
2011年滕州市城市国有资产经营有限公司企业债券,122808,11滕州债,1180109,11滕州债,2018-05-24
2011年大同市经济建设投资有限责任公司公司债券,122805,11大同债,1180110,11大同建投债,2017-06-01
2011年宁夏交通投资有限公司公司债券,122813,11宁交通,1180101,11宁交通债,2021-04-27
2012年宜昌市财政经济开发投资公司市政项目建设债券,122532,12宜财投,1280320,12宜昌财投债,2019-10-16
2012年太原市龙城发展投资有限公司公司债券,122503,12并龙城,1280303,12并龙城债,2019-09-25
2011年宁夏农垦集团有限公司公司债券,122782,11宁农债,1180161,11宁农垦债,2018-11-16
2011年杭州市萧山区国有资产经营总公司企业债券,122761,11萧国资,1180169,11萧国资债,2016-11-22
2012年七台河市城市建设投资发展有限公司公司债券,122530,12七城投,1280332,12七台河债,2019-10-18
2013年昌润投资控股集团有限公司公司债券,124365,13昌润债,1380277,13昌润债,2020-09-16
2012年黄冈市城市建设投资有限公司市政项目建设债券,124083,12黄城投,1280337,12黄冈城投债,2019-10-19
2003年中国长江三峡工程开发总公司企业债券,120303,03三峡债,038006,03三峡债,2033-08-01
2006年河北省建设投资公司企业债券,120602,06冀建投,068012,06冀建投债,2026-03-28
2012年江苏飞达控股集团有限公司公司债券,122535,12苏飞达,1280259,12飞达债,2018-08-30
2013年第一期湖北省交通投资有限公司公司债券(十五年期),124416,13鄂投02,1380340,13鄂交投债02,2028-10-28
2001年中国长江三峡工程开发总公司企业债券(15),120102,01三峡债,7092,01三峡债(2),2016-11-08
2013年第一期湖北省交通投资有限公司公司债券(十年期),124415,13鄂投01,1380339,13鄂交投债01,2023-10-28
2012年沈阳市和平区国有资产经营有限公司公司债券,124048,12平国资,1280390,12和平国资债,2019-11-13
2012年中国保利集团公司企业债券,122518,12保利集,1280356,12保利债,2019-10-25
2012年营口沿海开发建设有限公司公司债券,124049,12营沿海,1280398,12营口沿海债,2019-11-16
2012年成都投资控股集团有限公司公司债券,122572,12蓉投控,1280265,12蓉投控债,2019-09-04
2012年舟山市定海区国有资产经营有限公司公司债券,122554,12定海债,1280262,12定海债,2020-08-31
2013年溧水县城镇建设投资有限责任公司公司债券,124292,13溧城建,1380208,13溧水债,2020-05-29
2012年苏州市相城城市建设有限责任公司公司债券,122577,12苏相城,1280264,12苏州相城债,2019-09-03
2012年江西省高速公路投资集团有限责任公司公司债券,124101,12赣高速,1280432,12赣高速债,2017-12-03
2012年张家港市直属公有资产经营有限公司公司债券,124074,12张公经,1280418,12张公资债,2019-11-27
2012年河北顺德投资集团有限公司公司债券,124062,12冀顺德,1280442,12冀顺德债,2019-12-05
2011年山西煤炭进出口集团有限公司公司债券,122772,11山煤债,1180176,11山煤债,2018-12-06
2010年玉溪市开发投资有限公司市政项目建设债券(6年期),122851,10玉溪01,1080178,10玉溪开投债01,2016-12-28
2010年玉溪市开发投资有限公司市政项目建设债券(7年期),122852,10玉溪02,1080179,10玉溪开投债02,2017-12-28
2012年库尔勒城市建设(集团)有限责任公司公司债券,122566,12库城建,1280277,12巴州库城债,2018-09-10
2012年南京高新技术经济开发总公司企业债券,122546,12宁高新,1280273,12宁高新债,2019-09-07
2012年邵阳市城市建设投资经营集团有限公司公司债券,122565,12邵城投,1280281,12邵阳债,2018-09-11
2013年海盐县国有资产经营有限公司公司债券,124420,13盐国资,1380259,13海盐债,2020-09-04
2012年海亮集团有限公司公司债券(7年期),122524,12海亮02,1280335,12海亮债02,2019-10-19
2012年无锡市建设发展投资公司企业债券,122512,12锡建发,1280289,12锡建发债,2019-09-17
2012年海亮集团有限公司公司债券(6年期),122523,12海亮01,1280334,12海亮债01,2018-10-19
2013年岳阳市城市建设投资有限公司公司债券,124321,13岳城投,1380233,13岳阳城投债,2020-07-12
2013年北京生物医药产业基地发展有限公司公司债券,124325,13京生物,1380242,13京医药债,2020-07-23
2012年沛县国有资产经营有限公司公司债券,124061,12沛国资,1280446,12沛国资债,2019-12-06
2012年无锡太湖国际科技园投资开发有限公司公司债券,122531,12太科园,1280288,12太科园债,2019-09-17
2004年中国南方电网有限责任公司债券(十年期),120489,04南网⑴,048007,04南网债(2),2014-09-17
2004年中国南方电网有限责任公司债券(十五年期),120490,04南网⑵,048006,04南网债(1),2019-09-17
2012年如东县东泰社会发展投资有限责任公司公司债券,122551,12如东投,1280296,12如东东泰债,2019-09-24
2013年滨州城建投资经营有限公司公司债券,124318,13滨城投,1380232,13滨州债,2020-07-12
2013年湖北三宁化工股份有限公司公司债券,124306,13鄂三宁,1380223,13三宁化工债,2019-06-18
2013年珠海华发集团有限公司公司债券,124317,13华发集,1380215,13华发集团债,2019-06-05
2010年杭州市交通投资集团有限公司公司债券,122866,10杭交投,1080127,10杭交投债,2020-10-19
2010年镇江市交通投资建设发展公司企业债券,122871,10镇交投,1080125,10镇江交投债,2017-10-18
2012年宁夏上陵实业(集团)有限公司公司债券,122541,12宁上陵,1280321,12宁夏上陵债,2018-10-16
2012年奉化市投资有限公司公司债券,124000,12奉投资,1280298,12奉化债,2019-09-24
2012年内蒙古高新控股有限公司公司债券,122545,12蒙高新,1280302,12内蒙高新债,2019-09-25
2012年邳州市润城资产经营集团有限公司公司债券,122549,12邳润城,1280300,12邳州润城债,2019-09-25
2012年福州市城乡建设发展总公司企业债券,122538,12榕城乡,1280299,12榕城乡债,2018-09-25
2009年青海省国有资产投资管理有限公司公司债券,122926,09青国投,0980188,09青海国投债,2015-12-29
2013年南昌水利投资发展有限公司公司债券,124310,13洪水利,1380229,13南昌水投债,2020-06-21
2010年桂林市经济建设投资总公司市政项目建设债券,122848,10桂林债,1080177,10桂林经投债,2017-12-28
2009年重庆市能源投资集团公司企业债券,122950,09渝能源,0980115,09渝能源债,2016-07-01
2009年镇江市城市建设投资公司企业债券,122974,09镇城投,098042,09镇城投债,2015-03-30
2010年武汉凯迪控股投资有限公司公司债券,122890,10凯迪债,1080094,10凯迪债,2020-08-23
2013年张家港保税区张保实业有限公司公司债券,124340,13张保债,1380256,13张保债,2020-08-23
2010年江苏海州湾发展集团有限公司公司债券,122865,10苏海发,1080113,10苏海发债,2017-09-28
2012年阿克苏信诚资产投资经营有限责任公司公司债券,122542,12阿信诚,1280309,12阿克苏信诚债,2018-10-10
2012年阜新市城市基础设施建设投资有限责任公司公司债券,122539,12阜城投,1280314,12阜新债,2019-10-10
2010年长沙高新技术产业开发总公司企业债券,122922,10长高新,1080008,10长高新债,2017-01-25
2011年永州市城市建设投资开发公司市政项目建设债券,122781,11永州债,1180173,11永州城投债,2021-12-05
2012年湖南城陵矶临港新区开发投资有限公司公司债券,123010,12湘临港,1280317,12湘临港债,2018-10-15
2012年玉环县交通投资集团有限公司公司债券,122507,12玉交投,1280315,12玉环交投债,2019-10-12
2012年池州城市经营投资有限公司公司债券,124025,12池城投,1280327,12池州债,2019-10-17
2010年鄂尔多斯市国有资产投资经营有限责任公司公司债券,122912,10鄂国资,1080058,10鄂国资债,2020-05-11
2010年长沙市城市建设投资开发有限责任公司公司债券,122904,10长城投,1080066,10长沙城投债,2020-05-24
2012年洛阳城市发展投资集团有限公司公司债券,124107,12洛城投,1280494,12洛城投债,2019-12-31
2012年安庆市城市建设投资发展(集团)有限公司公司债券,124117,12宜城投,1280496,12宜城投债,2019-12-31
2012年吴江经济技术开发区发展总公司企业债券,124108,12吴经开,1280490,12吴江经开债,2019-12-27
2010年襄樊市建设投资经营有限公司公司债券,122897,10襄投债,1080062,10襄投债,2018-05-19
2011年双鸭山市大地城市建设开发投资有限公司公司债券,122741,11双鸭山,1180190,11双鸭山债,2018-12-20
2012年钦州市开发投资集团有限公司公司债券,122543,12钦开投,1280322,12钦州开投债,2019-10-16
2012年寿光市金财公有资产经营有限公司公司债券,122501,12寿财资,1280353,12寿光债,2019-10-23
2010年芜湖市建设投资有限公司公司债券(品种二),122907,10芜投02,1080080,10芜湖建投债02,2017-07-22
2012年伟星集团有限公司公司债券,122513,12伟星集,1280346,12伟星债,2019-10-23
2013年北京市海淀区国有资本经营管理中心企业债券,124335,13海国资,1380247,13海淀国资债,2020-08-07
2012年台州市椒江区国有资产经营有限公司公司债券,122564,12椒江债,1280285,12椒江债,2020-09-13
2012年双鸭山市大地城市建设开发投资有限公司公司债券,124124,12双鸭山,1280480,12双鸭山债,2019-12-25
2010年上海化学工业区发展有限公司公司债券,122869,10沪化工,1080132,10沪化工区债,2017-10-22
2013年濮阳市建设投资公司企业债券,124451,13濮建投,1380360,13濮建投债,2020-12-11
2013年南京新港开发总公司企业债券,124110,13宁新开,1380001,13南京新港债,2020-01-08
2010年开元旅业集团有限公司公司债券,124383,10开元旅,1080144,10开元债,2016-11-18
2012年苏州城市建设投资发展有限责任公司公司债券,124033,12苏城投,1280357,12苏州城投债,2019-10-25
2011年淮南市产业发展投资有限公司公司债券,122763,11淮产投,1180199,11淮南产投债,2017-12-30
2013年荆门市城市建设投资公司企业债券,124392,13荆门投,1380315,13荆门债,2020-10-17
2011年大丰市大丰港开发建设有限公司公司债券,122752,11大丰港,1180159,11大丰港债,2017-11-15
2012年鹰潭市投融资公司企业债券,124071,12鹰投融,1280456,12鹰投债,2022-12-12
2011年六安城市建设投资有限公司公司债券,122735,11六安债,1180196,11六安债,2018-12-28
2012年临沂市城市资产经营开发有限公司公司债券,124059,12临城发,1280459,12临沂城资债,2019-12-12
2013年鞍山市城市建设投资发展有限公司公司债券,124261,13鞍城投,1380185,13鞍山城投债,2020-04-25
2012年六盘水市开发投资有限公司公司债券,124095,12六开投,1280431,12六盘水开投债,2019-12-03
2013年龙岩市汇金资产经营发展有限公司公司债券,124385,13龙岩汇,1380320,13龙岩汇金债,2020-10-18
2013年乌兰察布市投资开发有限公司公司债券,124419,13乌兰察,1380331,13乌兰察布债,2020-10-31
2012年中山兴中集团有限公司公司债券,124118,12香兴中,1280495,12中山兴中债,2019-12-31
2013年杭州市运河综合保护开发建设集团有限责任公司公司债券,124245,13杭运河,1380147,13杭运河债,2020-04-02
2013年十堰市城市基础设施建设投资有限公司公司债券,124395,13堰城投,1380302,13十堰城投债,2020-10-11
2013年郑州公共住宅建设投资有限公司公司债券,124326,13郑建投,1380236,13郑公住投债,2020-07-17
2012年随州市城市投资集团有限公司市政项目建设债券,122568,12随州债,1280248,12随州债,2019-08-22
2012年绍兴市城市建设投资集团有限公司公司债券,124006,12绍城投,1280386,12绍城投债,2019-11-09
2012年伊犁州国有资产投资经营有限责任公司公司债券,124017,12伊国资,1280406,12伊犁债,2018-11-19
2012年鸡西市国有资产经营管理有限公司公司债券,124010,12鸡国资,1280385,12鸡西国资债,2019-11-08
2013年临汾市尧都区投资建设开发有限公司公司债券,124364,13临尧都,1380284,13尧都债,2020-09-27
2009年南通国有资产投资控股有限公司公司债券,122935,09南通债,0980158,09南通国投债,2016-11-13
2012年广安投资控股(集团)有限责任公司公司债券,122651,12广安投,1280125,12广安投债,2019-04-25
2012年重庆出版集团公司公司债券,124113,12渝出版,1280412,12渝出版债,2019-11-23
2013年重庆市碚城建设开发有限责任公司公司债券,124377,13渝碚城,1380290,13渝碚城债,2020-10-16
2013年铜陵市建设投资控股有限责任公司公司债券,124337,13铜建投,1380255,13铜陵建投债,2020-08-26
2012年浙江省嘉善经济开发区实业总公司企业债券,124045,12嘉经开,1280430,12嘉善经开债,2019-12-03
2012年上饶市城市建设投资开发集团有限公司公司债券,122561,12饶城投,1280276,12饶城投债,2019-09-10
2013年博尔塔拉蒙古自治州国有资产投资经营有限责任公司公司债券,124334,13博国资,1380249,13博投债,2020-08-09
2005年武汉市城市建设投资开发集团有限公司公司债券,120527,05武城投,058036,05武城投债,2020-12-26
2012年杭州萧山经济技术开发区国有资产经营有限公司公司债券,124128,12萧经开,1280487,12萧山经开债,2018-12-26
2011年北京国有资本经营管理中心企业债券(品种一),122733,11京资01,1180193,11京国资01,2016-12-26
2011年北京国有资本经营管理中心企业债券(品种二),122734,11京资02,1180194,11京国资02,2021-12-26
2012年柳州市城市投资建设发展有限公司公司债券,124126,12柳城投,1280492,12柳州城投债,2022-12-31
2013年绍兴市交通投资集团有限公司公司债券,124247,13绍交投,1380084,13绍交投债,2020-03-04
2010年镇江市城市建设投资集团有限公司公司债券,122941,10镇城投,1080166,10镇城投债,2020-12-17
2011年江苏省吴中经济技术发展总公司企业债券,122777,11吴中债,1180188,11吴中经发债,2018-12-16
2013年武汉地铁集团有限公司公司债券,124176,13武地铁,1380056,13武汉地铁债,2020-02-04
2013年西宁经济技术开发区投资控股集团有限公司公司债券,124299,13西经开,1380213,13西宁经开债,2020-06-04
2013年衡阳弘湘国有资产经营有限责任公司湘江流域重金属污染治理公司债券,124311,13弘湘资,1380226,13弘湘治理债,2020-06-19
2013年湘潭振湘国有资产经营投资有限公司湘江流域重金属污染治理公司债券,124332,13湘振湘,1380243,13振湘治理债,2020-08-07
2012年湘潭九华经济建设投资有限公司公司债券,122582,12湘九华,1280257,12湘潭九华债,2019-08-29
2008年合肥市建设投资控股(集团)有限公司公司债券,122995,08合建投,088028,08合肥建投债,2018-08-28
2010年芜湖经济技术开发区建设投资公司企业债券,122896,10芜开债,1080096,10芜湖经开债,2017-08-25
2012年重庆渝富资产经营管理集团有限公司公司债券,122760,12渝富债,1280268,12渝富债,2019-09-04
2012年克拉玛依市城市建设投资发展有限责任公司公司债券,122537,12克城投,1280267,12克城投债,2019-09-04
2012年石狮市国有投资发展有限公司公司债券,124100,12石国投,1280284,12石狮国投债,2019-09-13
2012年北京兴展国有资产经营公司企业债券,122571,12兴国资,1280260,12兴国资债,2019-08-31
2010年通辽市城市投资经营有限责任公司市政项目建设债券,122891,10通辽债,1080102,10通辽债,2017-09-01
2012年亳州城市建设投资有限责任公司公司债券,122563,12亳州债,1280269,12亳州建投债,2019-09-04
2011年河北省新合作资产运营集团有限公司公司债券,122751,11冀新债,1180200,11冀新合作债,2018-12-30
2012年德阳市建设投资有限公司公司债券,124099,12德建投,1280489,12德阳建投债,2019-12-26
2012年株洲高科集团有限公司公司债券,122557,12株高科,1280278,12株高科债,2019-09-10
2013年绍兴县中心城建设投资开发有限公司公司债券,124168,13绍中城,1380070,13绍中城,2019-02-26
2013年重庆市地产集团有限公司公司债券,124336,13渝地产,1380253,13渝地产债,2020-08-22
2012年郴州市城市建设投资经营有限责任公司公司债券,122500,12郴城投,1280287,12郴州债,2019-09-13
2009年江阴城市建设投资有限公司公司债券,122942,09江阴债,0980134,09江阴城投债,2016-09-15
2004年中国国电集团公司企业债券(十五年期),120486,04国电⑵,048009,04国电债(2),2019-09-22
2012年浙江远洲控股有限公司公司债券,124038,12远洲控,1280438,12远洲债,2019-12-04
2011年厦门建发集团有限公司企业债券,122778,11建发债,1180150,11厦门建发债,2019-10-28
2010年上海杨浦城市建设投资(集团)有限公司公司债券(浮动利率),122900,10杨浦02,1080082,10杨浦投债02,2017-07-28
2006年合肥城建投资控股有限公司公司债券,120610,06合城投,068038,06合城投债,2016-09-20
2010年河北建投交通投资有限责任公司公司债券,122885,10冀交通,1080112,10冀交通债,2025-09-28
2013年阳江市恒财城市投资控股有限公司公司,124343,13阳江债,1380262,13阳江债,2020-09-09
2012年慈溪市国有资产投资控股有限公司公司债券,122536,12慈国控,1280293,12慈溪国控债,2019-09-20
2011年深圳市中兴新通讯设备有限公司公司债券,122784,11中兴新,1180151,11中兴新债,2019-10-28
2010年楚雄州开发投资有限公司市政项目建设债券,122883,10楚雄债,1080123,10楚雄开投债,2017-10-18
2013年珠海汇华基础设施投资有限公司公司债券,124356,13珠汇华,1380280,13珠海汇华债,2020-09-17
2013年上海南房(集团)有限公司公司债券,124344,13沪南房,1380263,13南房债,2019-09-09
2013年钦州滨海新城资产管理有限公司公司债券,124362,13钦滨海,1380257,13钦州滨海债,2020-08-27
2010年榆林市城市投资经营集团有限公司公司债券,122863,10榆城投,1080176,10榆城投债,2017-12-28
2013年黔南州国有资本营运有限责任公司公司债券,124342,13黔南资,1380258,13黔南债,2020-09-04
2013年北京京煤集团有限责任公司公司债券,124345,13京煤债,1380268,13京煤债,2020-09-09
2013年北京市谷财国有资产经营有限公司公司债券,124348,13京谷财,1380261,13京谷财债,2020-09-06
2010年新疆天业(集团)有限公司公司债券,122880,10天业债,1080133,10天业债,2016-10-25
2012年大兴安岭林业集团公司企业债券,122508,12兴林业,1280342,12兴安林业债,2019-10-23
2013年新沂市城市投资发展有限公司公司债券,124386,13新沂债,1380314,13新沂债,2020-10-15
2013年寿光市城市建设投资开发有限公司公司债券,124413,13寿城投,1380308,13寿光城投债,2020-10-18
2012年丹阳投资集团有限公司市政项目建设债券,122696,12丹投债,1280030,12丹投债,2019-03-06
2012年青岛泰能燃气集团有限公司公司债券,122650,12泰能债,1280129,12泰能债,2018-04-25
2012年宁夏宝丰能源集团有限公司公司债券,124133,12宁宝源,1280404,12宝丰能源债,2019-11-19
2013年新郑新区发展投资有限责任公司公司债券,124316,13新郑投,1380231,13新郑债,2019-06-28
2013年安庆经济技术开发区建设投资集团有限公司公司债券,124307,13安经开,1380222,13安经开债,2020-06-18
2013年大洼县城市建设投资有限公司公司债券,124355,13洼城投,1380276,13大洼城投债,2020-09-17
2009年南山集团有限公司公司债券(六年期),122933,09南山1,0980142,09南山债01,2015-10-20
2009年南山集团有限公司公司债券(十年期),122934,09南山2,0980143,09南山债02,2019-10-20
2010年丹东城市开发建设投资有限公司市政项目建设债券,122893,10丹东债,1080108,10丹东债,2017-09-06
2012年济南市小清河开发建设投资有限公司公司债券,122567,12小清河,1280274,12济小清河债,2019-09-05
2012年吴江市交通投资集团有限公司公司债券,122506,12吴交投,1280374,12吴江交投债,2020-10-31
2011年联想控股有限公司公司债券,122786,11联想债,1180152,11联想债,2018-10-31